date,WSPD,GST,ATMP,OT
2019-08-31 23:50,5.6,6.7,29.7,30.9
2019-09-01 00:50,6,7.5,29.7,30.7
2019-09-01 01:50,6.2,7.2,29.7,30.7
2019-09-01 02:50,7.1,8.5,29.9,30.6
2019-09-01 03:50,6.4,7.5,29.8,30.6
2019-09-01 04:50,6,7.1,29.7,30.5
2019-09-01 05:50,6.5,7.3,29.9,30.5
2019-09-01 06:50,6.9,8.3,29.8,30.5
2019-09-01 07:50,7,8.2,29.7,30.5
2019-09-01 08:50,6.4,7.4,29.6,30.5
2019-09-01 09:50,6.2,7.7,29.6,30.5
2019-09-01 10:50,6.7,8.3,29.6,30.4
2019-09-01 11:50,7,8.5,29.6,30.4
2019-09-01 12:50,7.3,8.6,29.8,30.4
2019-09-01 13:50,7.7,9.3,29.9,30.4
2019-09-01 14:50,5.4,7.9,28.4,30.4
2019-09-01 15:50,8.1,10.6,28.7,30.5
2019-09-01 16:50,4.6,5.3,28.9,30.5
2019-09-01 17:50,6.5,7.9,28.9,30.5
2019-09-01 18:50,7.3,8.8,29.1,30.5
2019-09-01 19:50,6.7,8.5,29.1,30.5
2019-09-01 20:50,8.5,10.1,29.4,30.4
2019-09-01 21:50,9.1,10.9,28.7,30.3
2019-09-01 22:50,9.1,10.9,29.6,30.4
2019-09-01 23:50,9.7,11.3,29.7,30.4
2019-09-02 00:50,9.9,12.1,29.7,30.4
2019-09-02 01:50,9.1,10.8,29.8,30.4
2019-09-02 02:50,8.9,10.5,29.8,30.4
2019-09-02 03:50,10.2,11.8,29.5,30.4
2019-09-02 04:50,8.9,10.5,29.8,30.3
2019-09-02 05:50,7.9,9.2,29.6,30.3
2019-09-02 06:50,8.2,9.6,29.8,30.3
2019-09-02 07:50,7.6,9.9,29,30.3
2019-09-02 08:50,7.3,8.6,29,30.3
2019-09-02 09:50,8,9.3,29.4,30.3
2019-09-02 10:50,4.6,5.8,26.3,30.2
2019-09-02 11:50,3.1,4.7,27.4,30.2
2019-09-02 12:50,11.3,15.8,29.1,30.2
2019-09-02 13:50,9.9,12.1,28.3,30.2
2019-09-02 14:50,9,10.8,28.1,30.2
2019-09-02 15:50,11,14,28.2,30.2
2019-09-02 16:50,10,11.8,27.8,30.2
2019-09-02 17:50,11.5,13.2,28.6,30.2
2019-09-02 18:50,11.5,13.3,27.9,30.2
2019-09-02 19:50,10.6,13.6,28.4,30.2
2019-09-02 20:50,9.2,11.1,28.8,30.2
2019-09-02 21:50,11.7,13.8,28.6,30.2
2019-09-02 22:50,11.5,13.5,29,30.1
2019-09-02 23:50,11.4,13.5,29.4,30.1
2019-09-03 00:50,12.3,16.8,28.8,30.1
2019-09-03 01:50,11.5,14.4,29.6,30.1
2019-09-03 02:50,11.1,13.5,29.7,30.1
2019-09-03 03:50,12.5,19.8,29,30.1
2019-09-03 04:50,9.3,11.8,28.5,30.1
2019-09-03 05:50,14.2,17.7,27,30.1
2019-09-03 06:50,14.1,19,25.9,30.1
2019-09-03 07:50,7.6,9.5,25.5,30
2019-09-03 08:50,9.1,10.9,26.2,30
2019-09-03 09:50,8.3,9.9,27.1,30
2019-09-03 10:50,8.2,9.7,26,30
2019-09-03 11:50,10.4,12.4,27.6,30
2019-09-03 12:50,9.5,11.3,28.4,30
2019-09-03 13:50,9.2,11,28.7,30.1
2019-09-03 14:50,9.5,12,29.3,30.1
2019-09-03 15:50,9.4,12.1,29.2,30.1
2019-09-03 16:50,9.4,11.6,29.7,30.1
2019-09-03 17:50,8.9,11.1,29.6,30.1
2019-09-03 18:50,9.3,11.4,29.6,30.1
2019-09-03 19:50,10.1,12.1,29.8,30.1
2019-09-03 20:50,8.6,10.1,29.9,30.1
2019-09-03 21:50,8.7,10.2,29.4,30.1
2019-09-03 22:50,8.7,10.2,29.6,30.1
2019-09-03 23:50,8.3,10,28.6,30.1
2019-09-04 00:50,7.8,10,29.3,30.1
2019-09-04 01:50,9.3,11.2,29.7,30.1
2019-09-04 02:50,10.4,12,29.9,30.1
2019-09-04 03:50,11.1,13.5,29.9,30.1
2019-09-04 04:50,10,12,29.7,30.1
2019-09-04 05:50,9.3,12,29.9,30.1
2019-09-04 07:50,10.8,12.9,30,30.1
2019-09-04 08:50,9.5,11.6,29.9,30
2019-09-04 09:50,10.7,12.4,29.9,30
2019-09-04 10:50,10,11.9,29.9,30
2019-09-04 11:50,10.1,12.3,30,30
2019-09-04 12:50,9.9,12.2,30.1,30
2019-09-04 13:50,9.6,11,30.2,30.1
2019-09-04 14:50,9,11.6,30.3,30.1
2019-09-04 16:50,9.6,11,30.3,30.1
2019-09-04 17:50,9.2,11,30.3,30.2
2019-09-04 18:50,9.1,10.8,30.3,30.2
2019-09-04 19:50,10.6,14.2,29.7,30.2
2019-09-04 20:50,9.3,12.1,28.7,30.1
2019-09-04 21:50,8.7,10.2,30.2,30.1
2019-09-04 22:50,8.6,10.3,29.7,30.1
2019-09-04 23:50,7.5,8.8,29,30.1
2019-09-05 00:50,6.7,7.9,29.4,30.1
2019-09-05 01:50,6.3,8.3,29.8,30.1
2019-09-05 02:50,7.2,8.2,29.7,30.1
2019-09-05 03:50,7.9,8.8,30.1,30.1
2019-09-05 04:50,7.2,8.7,29.8,30.1
2019-09-05 05:50,7.3,8.3,29.4,30.1
2019-09-05 06:50,7.7,9.1,29.9,30.1
2019-09-05 07:50,6.6,8,29.7,30.1
2019-09-05 08:50,6.8,7.9,29.8,30.1
2019-09-05 09:50,6.5,7.9,29.7,30.1
2019-09-05 10:50,6.6,7.5,29.9,30.1
2019-09-05 11:50,5.9,6.7,29.8,30.1
2019-09-05 12:50,4.9,5.9,30,30.1
2019-09-05 13:50,4.4,5.3,30.1,30.1
2019-09-05 14:50,5.4,6.4,30,30.1
2019-09-05 15:50,5.6,7.5,28.5,30.1
2019-09-05 16:50,2.6,3.3,29.6,30.2
2019-09-05 17:50,4.2,5.6,29.9,30.4
2019-09-05 18:50,4.3,4.9,29.6,30.5
2019-09-05 19:50,4.5,5.4,28.9,30.5
2019-09-05 20:50,5.2,7.7,29,30.5
2019-09-05 21:50,1.9,2.4,29.3,30.6
2019-09-05 22:50,3.6,4.5,29.3,30.6
2019-09-05 23:50,5,5.8,29.5,30.5
2019-09-06 00:50,4.4,5.1,29.2,30.4
2019-09-06 01:50,3.8,4.4,29.5,30.3
2019-09-06 02:50,4.6,5.5,29.4,30.2
2019-09-06 03:50,2.7,3.5,29.4,30.2
2019-09-06 04:50,2.2,2.9,29.3,30.2
2019-09-06 05:50,3.5,4.1,29.4,30.2
2019-09-06 06:50,3.5,4.3,29.4,30.2
2019-09-06 07:50,3.3,3.8,29.2,30.2
2019-09-06 08:50,2.3,3,29.2,30.1
2019-09-06 09:50,2.1,2.5,29.2,30.1
2019-09-06 10:50,2.4,3.3,29.2,30.1
2019-09-06 11:50,2,2.8,29,30.1
2019-09-06 12:50,1.7,2.2,29.6,30.1
2019-09-06 13:50,0.9,1.3,29.9,30.2
2019-09-06 14:50,1.6,2.1,29.6,30.4
2019-09-06 15:50,2.7,3.5,29.4,30.6
2019-09-06 16:50,5,6.6,29,30.6
2019-09-06 17:50,3.9,4.8,29.3,30.7
2019-09-06 18:50,4.2,5.2,29.4,30.7
2019-09-06 19:50,3.6,4.6,29.4,30.7
2019-09-06 20:50,3.9,4.9,29.5,30.7
2019-09-06 21:50,3.9,5.8,29.6,30.7
2019-09-06 22:50,3.8,4.7,29.9,30.6
2019-09-06 23:50,4.4,5.2,30.1,30.5
2019-09-07 00:50,5.8,6.8,29.9,30.4
2019-09-07 01:50,4.9,5.7,29.8,30.3
2019-09-07 02:50,5.1,6.3,29.6,30.3
2019-09-07 03:50,4.7,5.5,29.6,30.3
2019-09-07 04:50,5.4,6.5,29.4,30.3
2019-09-07 05:50,4.5,5.4,29.3,30.2
2019-09-07 06:50,4.5,5.7,29.2,30.1
2019-09-07 07:50,4.1,5,29.1,30.1
2019-09-07 08:50,3.3,4.2,29.1,30.1
2019-09-07 09:50,2.4,3.6,29,30
2019-09-07 10:50,1.4,2.3,28.9,30
2019-09-07 11:50,0.7,1,28.8,30
2019-09-07 12:50,1.7,2.9,29.3,30
2019-09-07 13:50,1.8,2.5,29.5,30
2019-09-07 14:50,1.6,2,29.4,30.2
2019-09-07 15:50,2.9,4,29.1,30.4
2019-09-07 16:50,3.1,4.1,29,30.5
2019-09-07 17:50,3.5,4.3,29,30.7
2019-09-07 18:50,3.5,4.4,29,30.7
2019-09-07 19:50,3.4,4.6,29.1,30.8
2019-09-07 20:50,3.1,4.2,29.1,30.8
2019-09-07 21:50,2.5,3.5,29.2,30.9
2019-09-07 22:50,2.3,3.1,29.3,30.9
2019-09-07 23:50,2.2,3,29.3,30.8
2019-09-08 00:50,2.6,3.5,29,30.7
2019-09-08 01:50,2.6,3.8,29,30.5
2019-09-08 02:50,3.5,4.3,29,30.3
2019-09-08 03:50,2.6,3.9,29.1,30.3
2019-09-08 04:50,3.2,4.4,29,30.2
2019-09-08 05:50,3.5,4.5,29.1,30.2
2019-09-08 06:50,3.2,4.1,29.1,30.1
2019-09-08 07:50,3.2,4.1,29,30.3
2019-09-08 08:50,2.8,3.4,28.9,30.2
2019-09-08 09:50,2.4,3.2,28.8,30.1
2019-09-08 10:50,2.4,3.4,29,30.1
2019-09-08 11:50,3.1,3.8,29,30.1
2019-09-08 12:50,3.4,4.1,29.1,30.1
2019-09-08 13:50,2.2,2.8,29.1,30.1
2019-09-08 14:50,2.8,3.5,29.3,30.2
2019-09-08 15:50,3.2,3.8,29.5,30.2
2019-09-08 16:50,3.7,4.7,29.7,30.3
2019-09-08 17:50,4,5,29.8,30.4
2019-09-08 18:50,3.5,4.5,29.8,30.5
2019-09-08 19:50,2.8,3.5,29.8,30.7
2019-09-08 20:50,2.7,3.5,29.7,30.6
2019-09-08 21:50,2.5,3,29.7,30.4
2019-09-08 22:50,3.1,3.8,29.7,30.4
2019-09-08 23:50,3.8,4.7,29.6,30.3
2019-09-09 00:50,3.8,4.5,29.6,30.3
2019-09-09 01:50,6.8,8.5,28.5,30.3
2019-09-09 02:50,4.6,6,28.7,30.2
2019-09-09 03:50,4.8,5.6,29.4,30.1
2019-09-09 04:50,5.3,6.3,29.6,30
2019-09-09 05:50,4.4,5.3,29.6,30
2019-09-09 06:50,4.2,5.1,29.5,30.1
2019-09-09 07:50,4.1,5,29.3,30.1
2019-09-09 08:50,4.1,5,29.3,30.1
2019-09-09 09:50,3.6,4.1,29.3,30.1
2019-09-09 10:50,3.1,3.8,29.3,30.1
2019-09-09 11:50,2.4,3,29.4,30.1
2019-09-09 12:50,2.1,2.7,29.5,30
2019-09-09 13:50,2.1,2.7,29.5,30.1
2019-09-09 14:50,2.7,3.4,29.8,30.2
2019-09-09 15:50,2.3,3,29.8,30.2
2019-09-09 16:50,4.5,5.1,30.2,30.3
2019-09-09 17:50,5.2,6.2,30.1,30.4
2019-09-09 18:50,6.7,8,29.4,30.5
2019-09-09 19:50,4.3,5,29.7,30.4
2019-09-09 20:50,4.3,5.2,29.8,30.5
2019-09-09 21:50,3.3,4.2,29.8,30.4
2019-09-09 22:50,3.5,4.3,29.4,30.4
2019-09-09 23:50,5,5.9,29.3,30.3
2019-09-10 00:50,5.3,6.3,29.4,30.3
2019-09-10 01:50,3.8,4.7,29.4,30.2
2019-09-10 02:50,4.1,5.1,29.4,30.2
2019-09-10 03:50,5.7,6.8,29.6,30.2
2019-09-10 04:50,5.9,6.9,29.6,30.2
2019-09-10 05:50,5.7,6.5,29.6,30.2
2019-09-10 06:50,5.9,7.3,29.6,30.1
2019-09-10 07:50,5,5.7,29.6,30.1
2019-09-10 08:50,4.4,5.6,29.3,30.1
2019-09-10 09:50,4.2,5.6,29.3,30.1
2019-09-10 10:50,5.7,6.7,29.6,30.1
2019-09-10 11:50,5.6,6.9,29.5,30.1
2019-09-10 12:50,6.8,8.1,30,30.1
2019-09-10 13:50,8.2,9.8,29.9,30.1
2019-09-10 14:50,7.5,9,29.8,30.2
2019-09-10 15:50,5.2,5.9,29.9,30.2
2019-09-10 16:50,5,6.2,30.1,30.2
2019-09-10 17:50,5.1,6,30.2,30.3
2019-09-10 18:50,5.4,6.2,30.2,30.3
2019-09-10 19:50,6.1,7,30.2,30.4
2019-09-10 20:50,5.2,6,30.1,30.4
2019-09-10 21:50,7,7.9,30.2,30.4
2019-09-10 22:50,7.3,8.5,30.1,30.3
2019-09-10 23:50,10.1,13.2,29.6,30.3
2019-09-11 00:50,8.9,10.1,30.1,30.2
2019-09-11 01:50,8,9.4,30.1,30.2
2019-09-11 02:50,8.1,10.1,30.1,30.2
2019-09-11 03:50,7.8,9.5,30.1,30.2
2019-09-11 04:50,7.7,8.9,30.1,30.2
2019-09-11 05:50,7.9,9.1,30.1,30.2
2019-09-11 06:50,6.1,6.9,29.4,30.2
2019-09-11 07:50,6.9,7.9,30.1,30.2
2019-09-11 08:50,6.7,7.7,30,30.2
2019-09-11 09:50,3.2,5,28.9,30.1
2019-09-11 10:50,6.2,7.3,29.8,30.1
2019-09-11 11:50,6.8,7.8,29.6,30
2019-09-11 12:50,6.5,7.5,30,30
2019-09-11 13:50,6.5,7.7,30.1,30
2019-09-11 14:50,6.3,7.3,30.1,30.1
2019-09-11 15:50,6.4,7.3,30,30.1
2019-09-11 16:50,6.3,7.5,30.2,30.2
2019-09-11 17:50,6.5,7.5,30.2,30.2
2019-09-11 18:50,6.1,7.3,30.2,30.2
2019-09-11 19:50,5.1,6.2,30.1,30.2
2019-09-11 20:50,5.2,6.3,30.1,30.2
2019-09-11 21:50,4.6,5.2,29.7,30.2
2019-09-11 22:50,5.4,6.2,29.7,30.2
2019-09-11 23:50,5.6,6.6,29.6,30.2
2019-09-12 00:50,5.6,6.4,29.4,30.1
2019-09-12 01:50,6.6,7.8,29.4,30.1
2019-09-12 02:50,7.5,8.8,29.5,30.1
2019-09-12 03:50,6.6,7.7,29.5,30.1
2019-09-12 04:50,8,9.1,28.7,30
2019-09-12 05:50,7.1,8.5,29.4,30.1
2019-09-12 06:50,8,9.5,28.6,30
2019-09-12 07:50,6.8,8.1,29.6,30
2019-09-12 08:50,6.6,7.7,29.3,30
2019-09-12 09:50,6.3,7.5,29.6,30
2019-09-12 10:50,4.9,6.2,29,30
2019-09-12 11:50,4.4,5.1,28.8,30
2019-09-12 12:50,5.7,7.7,28.2,30
2019-09-12 13:50,5.5,6.3,29.9,30
2019-09-12 14:50,5.4,7,29.5,30
2019-09-12 15:50,6.3,7.5,29.8,30.1
2019-09-12 16:50,5.3,6.3,29.9,30
2019-09-12 17:50,6.3,10.3,28,30.1
2019-09-12 18:50,5.3,6,29.8,30.2
2019-09-12 19:50,4.7,5.6,29.9,30.2
2019-09-12 20:50,5,5.9,29.8,30.2
2019-09-12 22:50,3.4,5.2,29.7,30.2
2019-09-12 23:50,4.6,6.4,29.3,30.1
2019-09-13 00:50,6.4,7.2,29.8,30.1
2019-09-13 01:50,6.6,7.6,29.8,30.1
2019-09-13 02:50,7,8.2,29.6,30
2019-09-13 03:50,6.7,8.1,29.5,30
2019-09-13 04:50,7.1,8.5,29.7,30
2019-09-13 05:50,6.7,7.5,29.7,30
2019-09-13 06:50,6.4,7.7,29.7,30.1
2019-09-13 07:50,5.2,6.1,29.5,30.1
2019-09-13 08:50,3.8,4.7,29.2,30
2019-09-13 09:50,5.1,5.9,29.1,30
2019-09-13 10:50,4,4.8,29.4,30
2019-09-13 11:50,2.9,4,29.1,30
2019-09-13 12:50,4.8,5.4,29.4,30
2019-09-13 13:50,4.9,5.8,29.6,30
2019-09-13 14:50,5.7,7.2,29.6,30
2019-09-13 15:50,5.7,6.7,29.3,30
2019-09-13 16:50,6,6.8,29.6,30.1
2019-09-13 17:50,5.9,7.1,29.4,30.1
2019-09-13 18:50,5.3,6.4,29.5,30.2
2019-09-13 19:50,5.2,6.2,29.7,30.3
2019-09-13 20:50,5.4,6.2,29.8,30.3
2019-09-13 21:50,6.3,7.4,29.9,30.2
2019-09-13 22:50,6,7.1,30,30.2
2019-09-13 23:50,6,7.3,29.7,30.2
2019-09-14 00:50,5.6,7,29.7,30.1
2019-09-14 01:50,5.8,6.8,29.7,30.1
2019-09-14 02:50,6,6.9,29.8,30.1
2019-09-14 03:50,6.7,8.3,29.7,30.1
2019-09-14 04:50,6.8,8.1,29.7,30
2019-09-14 05:50,7.6,9.3,28.7,30
2019-09-14 06:50,6.5,7.6,29.5,30
2019-09-14 07:50,6,6.9,29.5,30
2019-09-14 08:50,4.2,5.3,29.4,30
2019-09-14 09:50,3.8,4.8,29.3,30
2019-09-14 10:50,3.3,4.4,28.3,29.9
2019-09-14 11:50,1.9,2.4,28.8,29.9
2019-09-14 12:50,1.9,2.5,28.9,30
2019-09-14 13:50,5.6,8.1,28.7,30
2019-09-14 14:50,5.2,8.4,28.3,30
2019-09-14 15:50,1.8,2.7,25.8,30
2019-09-14 16:50,1,1.6,28.4,30.2
2019-09-14 17:50,2.1,3.1,28.8,30.7
2019-09-14 18:50,3.8,5.2,29,30.7
2019-09-14 19:50,4.6,5.6,29,30.7
2019-09-14 20:50,4.8,7.2,28.4,30.5
2019-09-14 21:50,7.3,8.7,27.5,30.4
2019-09-14 22:50,7.5,9.7,28.5,30.3
2019-09-14 23:50,7.7,9.9,27.2,30.3
2019-09-15 00:50,5.8,7.1,27.2,30.3
2019-09-15 01:50,10.5,12.7,26.2,30.3
2019-09-15 02:50,10.1,11.8,26.2,30.3
2019-09-15 03:50,9.1,11.6,28,30.3
2019-09-15 04:50,6,11.9,27.3,30.3
2019-09-15 05:50,7.4,9.8,27.9,30.2
2019-09-15 06:50,6.8,8.8,27.9,30.3
2019-09-15 07:50,6.5,7.8,28.2,30.2
2019-09-15 08:50,7.4,9.8,28,30.2
2019-09-15 09:50,5.4,6.8,26.4,30.1
2019-09-15 10:50,2.1,3.1,27,30.1
2019-09-15 11:50,2.4,3.5,27.1,30.1
2019-09-15 12:50,5.5,6.7,27.7,30.1
2019-09-15 13:50,6.8,8.3,28,30.1
2019-09-15 14:50,7,8.5,27.7,30.1
2019-09-15 15:50,7.1,8.8,27.9,30.1
2019-09-15 16:50,7.4,8.9,27.8,30.1
2019-09-15 17:50,6.6,7.9,27.9,30.2
2019-09-15 18:50,6.3,7.8,28.1,30.2
2019-09-15 19:50,6,7.5,28.4,30.2
2019-09-15 20:50,4.2,5.6,28.3,30.2
2019-09-15 21:50,6,7,28.5,30.2
2019-09-15 22:50,9.1,11.2,27.1,30.1
2019-09-15 23:50,8.2,9.6,27.7,30
2019-09-16 00:50,8.2,9.7,26.3,30
2019-09-16 01:50,6.3,7.8,27.9,30
2019-09-16 02:50,5.6,6.9,29.1,30
2019-09-16 03:50,5,7.1,28.4,30.1
2019-09-16 04:50,7.1,8.7,27.5,30.1
2019-09-16 05:50,3.7,4.6,28.1,30.1
2019-09-16 06:50,4,6.1,28.4,30
2019-09-16 07:50,1.4,2.2,27.6,30
2019-09-16 08:50,1.2,2,28,30
2019-09-16 09:50,3.7,5.5,28.6,30
2019-09-16 10:50,4.5,6.2,28.5,29.9
2019-09-16 11:50,4.4,5.9,28.7,29.9
2019-09-16 12:50,6.1,8.3,28.2,29.9
2019-09-16 13:50,4.9,6.4,29.3,29.9
2019-09-16 14:50,4.6,5.6,28.9,29.9
2019-09-16 15:50,5.4,6.7,28.9,29.9
2019-09-16 16:50,5.7,7.4,28.7,30
2019-09-16 17:50,5.8,7.1,28.3,30.1
2019-09-16 18:50,5.8,6.9,27.9,30.1
2019-09-16 19:50,6,7.7,28.3,30
2019-09-16 20:50,5.2,6.2,28.4,30
2019-09-16 21:50,5,6.4,28.4,30
2019-09-16 22:50,3.9,4.6,28.9,30.1
2019-09-16 23:50,4.4,5.3,28.7,30.1
2019-09-17 00:50,4.6,5.5,28.8,30
2019-09-17 01:50,5.2,6.7,28.8,30
2019-09-17 02:50,5.5,6.7,29,30
2019-09-17 03:50,6,7.5,29,30
2019-09-17 04:50,7.6,8.6,29.1,29.9
2019-09-17 05:50,8.5,9.8,29.2,29.9
2019-09-17 06:50,8.3,10.4,29.3,29.8
2019-09-17 07:50,9.6,10.8,29.3,29.8
2019-09-17 08:50,8.7,10.5,29.3,29.8
2019-09-17 09:50,8.5,10.1,29.4,29.8
2019-09-17 10:50,8.9,10.6,29.4,29.8
2019-09-17 11:50,9.5,11.3,29.4,29.8
2019-09-17 12:50,8.5,10.4,29.6,29.8
2019-09-17 13:50,8.9,10.3,29.8,29.8
2019-09-17 14:50,8.7,9.9,29.8,29.9
2019-09-17 15:50,7.7,9.1,29.6,29.9
2019-09-17 16:50,7.9,9.3,29.8,29.9
2019-09-17 17:50,7.6,9,30,29.9
2019-09-17 18:50,7.3,8.4,29.9,30
2019-09-17 19:50,7.4,8.8,29.7,30.1
2019-09-17 20:50,7.5,9.1,29.7,30.1
2019-09-17 21:50,6.1,7.2,29.7,30
2019-09-17 22:50,5.6,6.4,29.8,30
2019-09-17 23:50,5.2,6.3,29.6,30
2019-09-18 00:50,4.8,5.5,29.5,30
2019-09-18 01:50,4.9,5.8,29.6,30
2019-09-18 02:50,4.4,5.2,29.6,30
2019-09-18 03:50,4.7,5.7,29.6,29.9
2019-09-18 04:50,4.8,5.6,29.4,29.9
2019-09-18 05:50,5.5,7,29.5,29.9
2019-09-18 06:50,6.8,8.4,29.6,29.9
2019-09-18 07:50,8.1,9.5,29.5,29.9
2019-09-18 08:50,7.3,8.5,29.5,29.9
2019-09-18 09:50,7.3,8.7,29.4,29.9
2019-09-18 10:50,7.6,8.8,29.4,29.9
2019-09-18 11:50,7.4,8.4,29.5,29.9
2019-09-18 12:50,6.8,7.8,29.7,29.9
2019-09-18 13:50,5.7,6.7,29.8,29.9
2019-09-18 14:50,6.7,7.8,29.8,29.9
2019-09-18 15:50,7.3,8.4,29.7,30
2019-09-18 16:50,8,9.3,29.7,30
2019-09-18 17:50,7.7,8.8,29.7,30
2019-09-18 18:50,6.2,8,29.8,30.1
2019-09-18 19:50,6.7,7.7,29.8,30.1
2019-09-18 20:50,5.5,6.7,29.9,30.1
2019-09-18 21:50,4.7,5.6,29.9,30.1
2019-09-18 22:50,4.5,5.3,29.8,30.1
2019-09-18 23:50,4.2,5,29.6,30
2019-09-19 00:50,4.6,5.6,29.6,30
2019-09-19 01:50,4,4.6,29.6,30
2019-09-19 02:50,4.6,5.4,29.6,29.9
2019-09-19 03:50,5.5,6.6,29.6,29.9
2019-09-19 04:50,6.1,7.4,29.5,29.9
2019-09-19 05:50,6.7,7.6,29.4,29.9
2019-09-19 06:50,6.2,7.4,29.4,29.9
2019-09-19 07:50,6.3,7.4,29.4,29.9
2019-09-19 08:50,5.5,6.6,29.3,29.9
2019-09-19 09:50,6.6,7.9,29.2,29.9
2019-09-19 10:50,6.1,7.5,29.3,29.9
2019-09-19 11:50,6.3,7.3,29.2,29.9
2019-09-19 12:50,6.3,7.6,29.2,29.9
2019-09-19 13:50,5.4,6.3,29.4,29.8
2019-09-19 14:50,5.7,7.2,29.4,29.9
2019-09-19 15:50,6.2,7.4,29.4,30.1
2019-09-19 16:50,5.9,6.7,29.4,30
2019-09-19 17:50,5.9,7.2,29.5,30
2019-09-19 18:50,5.9,7,29.5,30
2019-09-19 19:50,6.2,7.5,29.5,30.1
2019-09-19 20:50,5.3,6,29.6,30.1
2019-09-19 21:50,5.1,5.7,29.6,30.1
2019-09-19 22:50,5.1,6,29.6,30.1
2019-09-19 23:50,4.7,5.6,29.5,30.1
2019-09-20 00:50,5.1,6,29.5,30
2019-09-20 01:50,6,7.7,29.4,30
2019-09-20 02:50,7.2,8.1,29.6,30
2019-09-20 03:50,7.8,9.4,29.7,29.9
2019-09-20 04:50,8,9.7,29.8,29.9
2019-09-20 05:50,8.5,9.7,29.8,29.9
2019-09-20 06:50,8.3,9.8,29.8,30
2019-09-20 07:50,7.9,8.9,29.7,29.9
2019-09-20 08:50,7.3,8.9,29.6,29.9
2019-09-20 09:50,7.7,9,29.6,29.9
2019-09-20 10:50,8.5,9.7,29.5,29.9
2019-09-20 11:50,8,9.9,29.6,29.9
2019-09-20 12:50,7.5,9.1,29.7,29.8
2019-09-20 13:50,7.1,8.5,29.9,29.8
2019-09-20 14:50,6.8,8.3,29.9,29.9
2019-09-20 15:50,7.1,8.4,29.8,29.9
2019-09-20 16:50,6.7,7.8,29.9,30
2019-09-20 17:50,6.5,7.5,29.8,30
2019-09-20 18:50,7.2,8.5,29.6,30
2019-09-20 19:50,7.3,8.5,29.3,30
2019-09-20 20:50,7,9,29.5,30
2019-09-20 21:50,7.2,8.5,29.7,30
2019-09-20 22:50,7.1,8.1,29.3,29.9
2019-09-20 23:50,7.6,9.4,29.5,29.9
2019-09-21 00:50,7.3,8.5,29.5,29.9
2019-09-21 01:50,7.8,9,29.5,29.8
2019-09-21 02:50,6.7,7.9,29.6,29.8
2019-09-21 03:50,7.8,9,29.6,29.8
2019-09-21 04:50,7.5,8.9,29.5,29.8
2019-09-21 05:50,7.1,8.3,29.5,29.8
2019-09-21 06:50,8,9.1,29.4,29.8
2019-09-21 07:50,8.2,9.7,29.3,29.8
2019-09-21 08:50,7.7,9,29.3,29.8
2019-09-21 09:50,8.1,9.7,28.9,29.8
2019-09-21 10:50,7.1,8.8,29.2,29.8
2019-09-21 11:50,6.4,7.4,29.4,29.8
2019-09-21 12:50,6.6,7.9,29.4,29.8
2019-09-21 13:50,7.1,8.6,29.7,29.8
2019-09-21 14:50,6.5,8,29.6,29.8
2019-09-21 15:50,6.3,7.6,29.5,29.9
2019-09-21 16:50,6.3,7.6,29.6,29.9
2019-09-21 17:50,6.2,7.2,29.6,29.9
2019-09-21 18:50,6.5,7.4,29.4,30
2019-09-21 19:50,6,7.5,29.3,30
2019-09-21 20:50,6.1,7.4,29.3,30
2019-09-21 21:50,6,7.4,29.5,30
2019-09-21 22:50,5.9,7.2,29.6,30
2019-09-21 23:50,5.6,6.5,29.6,29.9
2019-09-22 00:50,5.6,6.5,29.4,29.9
2019-09-22 01:50,5.9,7,28.9,29.9
2019-09-22 02:50,7.2,8.5,29.5,29.9
2019-09-22 03:50,4.9,6.5,29.1,29.8
2019-09-22 04:50,6.4,8.3,29.5,29.8
2019-09-22 05:50,5.8,6.9,29.4,29.8
2019-09-22 06:50,5.9,6.8,29.4,29.8
2019-09-22 07:50,6,7.7,28.8,29.9
2019-09-22 08:50,6.1,7.5,29.2,29.8
2019-09-22 09:50,6,7.1,29.3,29.8
2019-09-22 10:50,5,5.9,29.2,29.8
2019-09-22 11:50,7.2,9,29.1,29.8
2019-09-22 12:50,6,7.1,29.2,29.9
2019-09-22 13:50,5.5,6.7,29.4,29.9
2019-09-22 14:50,5.3,6.3,29.4,29.9
2019-09-22 15:50,6.3,7.4,29.2,29.9
2019-09-22 16:50,5.8,6.6,29.2,30
2019-09-22 17:50,5.4,6.6,29.4,30.1
2019-09-22 18:50,4.8,5.7,29.5,30.2
2019-09-22 19:50,4.5,5.6,29.5,30.3
2019-09-22 20:50,4.4,5.5,29.1,30.2
2019-09-22 21:50,5,6.2,28.9,30.2
2019-09-22 22:50,2.3,2.9,29.2,30.2
2019-09-22 23:50,5.4,6.4,29.3,30.1
2019-09-23 00:50,5.4,6.4,29.1,30.1
2019-09-23 01:50,4.8,5.7,29.2,30
2019-09-23 02:50,6.2,7.2,29.3,30
2019-09-23 03:50,5.3,6.5,29.3,30
2019-09-23 04:50,5.3,6.8,29.2,30
2019-09-23 05:50,6.6,8.1,29.2,30
2019-09-23 06:50,6.3,8,29.2,30
2019-09-23 07:50,6,7.3,29.2,30
2019-09-23 08:50,5.5,6.4,29.1,30
2019-09-23 09:50,5.6,7.1,28.9,30
2019-09-23 10:50,4.9,5.8,28.8,30
