date,WSPD,GST,ATMP,OT
2019-11-05 23:20,7.7,9.1,25.6,27
2019-11-05 23:30,7.4,8.7,25.6,27
2019-11-05 23:40,7.7,9.5,25.5,27
2019-11-05 23:50,7.8,9.6,25.5,27
2019-11-06 00,7.5,9.1,25.4,27
2019-11-06 00:10,7.5,9.2,25.4,27
2019-11-06 00:20,7.8,10.5,25.5,27
2019-11-06 00:30,8.1,9.7,25.6,27
2019-11-06 00:40,8,9.6,25.6,27
2019-11-06 00:50,8.1,9.5,25.6,27
2019-11-06 01,7.9,10,25.6,27
2019-11-06 01:10,8.1,9.6,25.6,27
2019-11-06 01:20,8.3,10.3,25.5,27
2019-11-06 01:30,8.2,9.8,25.5,27
2019-11-06 01:40,8.1,10.3,25.5,27
2019-11-06 01:50,8.1,9.9,25.5,27
2019-11-06 02,8.5,10.5,25.5,27
2019-11-06 02:10,8.6,10.7,25.5,27.1
2019-11-06 02:20,8.3,10.3,25.5,27.1
2019-11-06 02:30,8.3,10,25.5,27.1
2019-11-06 02:40,8.8,11.2,25.4,27.1
2019-11-06 02:50,8.8,10.7,25.4,27.1
2019-11-06 03,9.1,11,25.4,27.1
2019-11-06 03:10,8.3,10.5,25.4,27.1
2019-11-06 03:20,8.4,10.8,25.4,27.1
2019-11-06 03:30,8.6,10.8,25.4,27.1
2019-11-06 03:40,9,11.1,25.4,27.1
2019-11-06 03:50,8.4,10.5,25.3,27.1
2019-11-06 04,8.7,10.6,25.3,27.1
2019-11-06 04:10,8.9,10.7,25.3,27.1
2019-11-06 04:20,9,10.7,25.3,27.1
2019-11-06 04:30,8.5,10.6,25.4,27.1
2019-11-06 04:40,8.4,9.8,25.4,27.1
2019-11-06 04:50,8.6,10.3,25.3,27.1
2019-11-06 05,8.6,10,25.2,27.1
2019-11-06 05:10,8.3,10.6,25.2,27.1
2019-11-06 05:20,8.4,10.1,25.3,27.1
2019-11-06 05:30,8.4,10.7,25.3,27.1
2019-11-06 05:40,8.8,10.8,25.2,27.1
2019-11-06 05:50,8.3,10.5,25.2,27.1
2019-11-06 06,8.1,10.4,25.2,27.1
2019-11-06 06:10,8.3,10.1,25.2,27.1
2019-11-06 06:20,7.7,9.4,25.2,27
2019-11-06 06:30,8.3,10,25.2,27
2019-11-06 06:40,7.8,9.6,25.1,27
2019-11-06 06:50,7.8,9.8,25.1,27
2019-11-06 07,7.6,9.4,25.1,27
2019-11-06 07:10,7.7,9.3,25.1,27
2019-11-06 07:20,7.9,9.9,25.1,27
2019-11-06 07:30,7.5,9.3,25.1,27
2019-11-06 07:40,7.5,9.1,25.1,27
2019-11-06 07:50,7.6,9.2,25.1,27
2019-11-06 08,7.5,9.2,25.1,27
2019-11-06 08:10,7.7,9.6,25.1,27
2019-11-06 08:20,7.5,9.5,25.1,27
2019-11-06 08:30,7.6,9.5,25.1,27
2019-11-06 08:40,7.4,9.2,25.1,27
2019-11-06 08:50,7.6,9,25.1,27
2019-11-06 09,7.4,8.9,25.1,27
2019-11-06 09:10,7.1,9,25.1,27
2019-11-06 09:20,7.1,8.8,25.2,27
2019-11-06 09:30,7.1,8.5,25.1,27
2019-11-06 09:40,7.4,9.1,25.1,27
2019-11-06 09:50,7,8.7,25.2,27
2019-11-06 10,7.4,8.7,25.1,27
2019-11-06 10:10,7.6,9.5,25.2,27
2019-11-06 10:20,7.8,9.7,25.2,26.9
2019-11-06 10:30,7.5,9.3,25.2,27
2019-11-06 10:40,7.5,9.1,25.2,27
2019-11-06 10:50,7.6,9.2,25.2,27
2019-11-06 11,7.7,9.5,25.2,26.9
2019-11-06 11:10,7.7,9.5,25.2,26.9
2019-11-06 11:20,7.2,8.7,25.2,26.9
2019-11-06 11:30,7.5,9.4,25.2,26.9
2019-11-06 11:40,7.4,9.5,25.2,26.9
2019-11-06 11:50,7.5,9.6,25.2,26.9
2019-11-06 12,7.8,9,25.2,26.9
2019-11-06 12:10,7.6,9.2,25.2,26.9
2019-11-06 12:20,8,9.5,25.3,26.9
2019-11-06 12:30,7.9,9.5,25.3,26.9
2019-11-06 12:40,8.2,10.5,25.3,26.9
2019-11-06 12:50,7.6,9.6,25.3,26.9
2019-11-06 13,7.5,9.6,25.4,26.9
2019-11-06 13:10,7.9,9.4,25.3,26.9
2019-11-06 13:20,7.6,9.6,25.4,26.9
2019-11-06 13:30,7.9,9.1,25.4,26.9
2019-11-06 13:40,7.5,9.1,25.4,26.9
2019-11-06 13:50,8,9.6,25.4,26.9
2019-11-06 14,7.8,9.3,25.5,26.9
2019-11-06 14:10,7.6,9.3,25.5,26.9
2019-11-06 14:20,7.2,8.7,25.5,26.9
2019-11-06 14:30,7.3,8.7,25.5,26.9
2019-11-06 14:40,7.2,9.2,25.5,29.6
2019-11-06 14:50,7.4,8.7,25.5,26.9
2019-11-06 15,7,9,25.5,26.9
2019-11-06 15:10,7.5,9.2,25.5,26.9
2019-11-06 15:20,7.4,8.7,25.5,26.9
2019-11-06 15:30,7.2,8.9,25.5,26.9
2019-11-06 15:40,7,8.8,25.6,26.9
2019-11-06 15:50,7.6,9.3,25.6,26.9
2019-11-06 16,7.3,8.7,25.6,26.9
2019-11-06 16:10,7.5,9.3,25.6,26.9
2019-11-06 16:20,7.6,9.2,25.5,26.9
2019-11-06 16:30,8,9.7,25.5,26.9
2019-11-06 16:40,8,9.7,25.5,26.9
2019-11-06 16:50,7.7,9.5,25.5,26.9
2019-11-06 17,7.8,9.2,25.5,26.9
2019-11-06 17:10,7.8,9.2,25.5,26.9
2019-11-06 17:20,8,9.6,25.5,26.9
2019-11-06 17:30,7.9,9.4,25.5,26.9
2019-11-06 17:40,7.7,9,25.4,26.9
2019-11-06 17:50,7.5,9,25.5,26.9
2019-11-06 18,7.7,9.5,25.5,26.9
2019-11-06 18:10,7.6,8.9,25.4,26.9
2019-11-06 18:20,7.4,9,25.4,26.9
2019-11-06 18:30,7.1,8.9,25.4,26.9
2019-11-06 18:40,7.2,8.7,25.5,27
2019-11-06 18:50,7.1,8.9,25.5,27
2019-11-06 19,7.2,8.6,25.5,27
2019-11-06 19:10,7.2,8.9,25.5,27
2019-11-06 19:20,7.2,8.7,25.5,27
2019-11-06 19:30,7.1,8.5,25.5,27
2019-11-06 19:40,7,8.6,25.5,27
2019-11-06 19:50,6.9,8.4,25.5,27
2019-11-06 20,6.7,8.1,25.6,27
2019-11-06 20:10,6.8,8.1,25.6,27
2019-11-06 20:20,6.8,8.3,25.6,27
2019-11-06 20:30,6.8,8.5,25.6,27
2019-11-06 20:40,6.6,8.1,25.6,27
2019-11-06 20:50,6.9,8.1,25.6,27
2019-11-06 21,6.8,8.4,25.7,27
2019-11-06 21:10,6.4,7.9,25.7,27
2019-11-06 21:20,6.3,7.8,25.7,27
2019-11-06 21:30,6.5,8.2,25.7,27
2019-11-06 21:40,6.6,8.3,25.7,27
2019-11-06 21:50,6.6,8.2,25.7,27
2019-11-06 22,6.5,8,25.7,27
2019-11-06 22:10,6.4,7.6,25.7,27
2019-11-06 22:20,6.5,8,25.7,27
2019-11-06 22:30,6.2,8.1,25.8,27
2019-11-06 22:40,6.2,7.7,25.7,27
2019-11-06 22:50,6.3,7.5,25.8,27
2019-11-06 23,6.5,7.9,25.8,27
2019-11-06 23:10,6.2,7.5,25.8,27
2019-11-06 23:20,6.4,7.7,25.8,27
2019-11-06 23:30,6.3,7.9,25.9,27
2019-11-06 23:40,6.8,8.4,25.8,27
2019-11-06 23:50,6.6,8.2,25.8,27
2019-11-07 00,6.8,8.3,25.8,27
2019-11-07 00:10,6.9,8.1,25.8,27
2019-11-07 00:20,6.6,8,25.9,27
2019-11-07 00:30,7,8.2,25.8,27
2019-11-07 00:40,6.8,8.5,25.9,27
2019-11-07 00:50,6.6,8,25.9,27
2019-11-07 01,6.8,8.4,25.9,27
2019-11-07 01:10,6.9,8.6,25.9,27
2019-11-07 01:20,6.8,8,25.9,27
2019-11-07 01:30,6.5,8.2,25.9,27
2019-11-07 01:40,6.8,8.2,25.9,27
2019-11-07 01:50,6.6,8.5,25.9,27
2019-11-07 02,6.7,8.1,25.9,27
2019-11-07 02:10,6.8,8.4,25.9,27
2019-11-07 02:20,6.5,8.3,25.9,27
2019-11-07 02:30,6,7.8,25.9,27
2019-11-07 02:40,6.7,8.4,25.9,27
2019-11-07 02:50,6.9,9,25.9,27.1
2019-11-07 03,7,8.6,25.9,27.1
2019-11-07 03:10,7.1,8.4,25.9,27.1
2019-11-07 03:20,6.8,8.2,25.9,27.1
2019-11-07 03:30,7.1,8.6,25.9,27.1
2019-11-07 03:40,7.4,9.2,25.9,27.1
2019-11-07 03:50,7.1,8.6,25.9,27.1
2019-11-07 04,7.1,9,25.9,27.1
2019-11-07 04:10,6.9,8.6,25.9,27.1
2019-11-07 04:20,7.1,8.7,25.9,27.1
2019-11-07 04:30,7.3,8.5,25.9,27.1
2019-11-07 04:40,6.9,8.4,25.9,27.1
2019-11-07 04:50,6.6,7.9,25.9,27.1
2019-11-07 05,6.6,8.4,25.9,27.1
2019-11-07 05:10,6.4,8,26,27.1
2019-11-07 05:20,6.3,7.7,26,27.1
2019-11-07 05:30,6.3,7.7,26,27.1
2019-11-07 05:40,6,7.5,26,27.1
2019-11-07 05:50,6.1,7.4,26,27.1
2019-11-07 06,5.8,7.1,26,27.1
2019-11-07 06:10,5.6,7,26,27.1
2019-11-07 06:20,5.5,6.9,26,27.1
2019-11-07 06:30,6.1,7.5,26,27.1
2019-11-07 06:40,6.2,7.8,26,27.1
2019-11-07 06:50,5.4,7,26.1,27.1
2019-11-07 07,5.7,7,26,27.1
2019-11-07 07:10,5.5,6.9,26.1,27.1
2019-11-07 07:20,5.2,6.5,26.1,27.1
2019-11-07 07:30,5,6,26,27.1
2019-11-07 07:40,4.7,6.3,26.1,27.1
2019-11-07 07:50,5.1,6.3,26,27.1
2019-11-07 08,4.8,5.9,26.1,27.1
2019-11-07 08:10,4.9,6,26.1,27.1
2019-11-07 08:20,4.5,5.8,26.1,27.1
2019-11-07 08:30,4.6,5.5,26.1,27.1
2019-11-07 08:40,4.9,6,26.1,27.1
2019-11-07 08:50,4.5,5.6,26.1,27.1
2019-11-07 09,4.6,5.4,26.2,27.1
2019-11-07 09:10,5.9,7.4,26.2,29.6
2019-11-07 09:20,4.9,6.5,26.1,27.1
2019-11-07 09:30,5.8,7,26.1,27.1
2019-11-07 09:40,6.2,7.2,26.2,27.1
2019-11-07 09:50,6.1,7.6,26.3,27.1
2019-11-07 10,6,7.5,26.3,27.1
2019-11-07 10:10,5.3,6.3,26.3,27.1
2019-11-07 10:20,5,6.1,26.3,27.1
2019-11-07 10:30,5.1,6.1,26.3,27.1
2019-11-07 10:40,5.2,6.4,26.3,27.1
2019-11-07 10:50,4.9,6,26.3,27.1
2019-11-07 11,5.1,6.1,26.3,27.1
2019-11-07 11:10,5.1,6.3,26.3,27.1
2019-11-07 11:20,4.5,5.6,26.3,27.1
2019-11-07 11:30,4.6,5.6,26.3,27.1
2019-11-07 11:40,5,6.2,26.3,27.1
2019-11-07 11:50,5,6.1,26.3,27.1
2019-11-07 12,4.3,5.2,26.3,27.1
2019-11-07 12:10,4.6,5.6,26.3,27.1
2019-11-07 12:20,4.7,5.6,26.3,27.1
2019-11-07 12:30,4.5,5.5,26.3,27.1
2019-11-07 12:40,4.7,5.7,26.3,27.1
2019-11-07 12:50,4.6,5.5,26.3,27.1
2019-11-07 13,4.3,5.2,26.3,27.1
2019-11-07 13:10,4.5,5.6,26.3,27.1
2019-11-07 13:20,4.4,5.4,26.4,27.1
2019-11-07 13:30,4.3,5.3,26.4,27.1
2019-11-07 13:40,4,5.2,26.4,27.1
2019-11-07 13:50,4.2,5,26.4,27.1
2019-11-07 14,4.3,5.3,26.4,27.1
2019-11-07 14:10,4.5,5.5,26.4,27.1
2019-11-07 14:20,4.4,5.4,26.4,27.1
2019-11-07 14:30,4.3,5.4,26.4,27.1
2019-11-07 14:40,4.7,5.8,26.4,27.1
2019-11-07 14:50,4.5,5.3,26.5,27.1
2019-11-07 15,4.5,5.4,26.5,27.1
2019-11-07 15:10,3.7,4.8,26.5,27.1
2019-11-07 15:20,4.1,4.9,26.4,27.1
2019-11-07 15:30,3.8,4.6,26.5,27.1
2019-11-07 15:40,3.8,4.6,26.5,27.1
2019-11-07 15:50,3.7,4.8,26.6,27.1
2019-11-07 16,3.9,4.6,26.6,27.1
2019-11-07 16:10,3.8,4.8,26.6,27.1
2019-11-07 16:20,3.7,4.3,26.5,27.1
2019-11-07 16:30,3.7,4.6,26.5,27.1
2019-11-07 16:40,3.6,4.5,26.5,27.2
2019-11-07 16:50,3.7,4.5,26.5,27.1
2019-11-07 17,3.4,4.3,26.5,27.2
2019-11-07 17:10,2.9,3.9,26.5,27.2
2019-11-07 17:20,2.5,3.6,26.6,27.2
2019-11-07 17:30,2.8,3.5,26.6,27.2
2019-11-07 17:40,3.2,3.9,26.5,27.2
2019-11-07 17:50,2.6,3.8,26.5,27.3
2019-11-07 18,2.3,3,26.5,27.2
2019-11-07 18:10,2.3,3.2,26.5,27.2
2019-11-07 18:20,2.1,2.8,26.5,27.2
2019-11-07 18:30,2.1,2.8,26.6,27.3
2019-11-07 18:40,2,2.8,26.6,27.2
2019-11-07 18:50,2,2.8,26.6,27.2
2019-11-07 19,2.2,2.9,26.6,27.2
2019-11-07 19:10,2.2,2.9,26.6,27.3
2019-11-07 19:20,2.4,3.4,26.6,27.3
2019-11-07 19:30,2.2,3.2,26.6,27.2
2019-11-07 19:40,2.6,3.2,26.6,27.2
2019-11-07 19:50,2.5,3.3,26.6,27.4
2019-11-07 20,2.4,3.2,26.6,27.4
2019-11-07 20:10,2.5,3.2,26.4,27.4
2019-11-07 20:20,2.3,3.3,26.4,27.5
2019-11-07 20:30,2.2,2.9,26.4,27.3
2019-11-07 20:40,2.1,2.8,26.4,27.6
2019-11-07 20:50,2.2,2.9,26.5,27.6
2019-11-07 21,2.6,3.3,26.5,27.8
2019-11-07 21:10,2.8,3.5,26.5,27.8
2019-11-07 21:20,3.1,3.8,26.5,27.8
2019-11-07 21:30,3.4,4.1,26.5,27.7
2019-11-07 21:40,2.8,3.6,26.4,27.6
2019-11-07 21:50,2.5,3.3,26.5,27.6
2019-11-07 22,1.9,3.1,26.5,27.6
2019-11-07 22:10,1.7,2.4,26.5,27.6
2019-11-07 22:20,2.3,2.8,26.5,27.6
2019-11-07 22:30,2.6,3.6,26.5,27.6
2019-11-07 22:40,2.6,3.3,26.4,27.6
2019-11-07 22:50,2.6,3.7,26.4,27.5
2019-11-07 23,2.5,3.5,26.4,27.6
2019-11-07 23:10,2.3,3,26.4,27.5
2019-11-07 23:20,1.9,2.7,26.4,27.5
2019-11-07 23:30,2,2.7,26.4,27.5
2019-11-07 23:40,2,2.7,26.4,27.6
2019-11-07 23:50,2,2.7,26.4,27.5
2019-11-08 00,2.3,2.8,26.3,27.5
2019-11-08 00:10,2.1,2.8,26.3,27.5
2019-11-08 00:20,2.2,2.8,26.3,27.5
2019-11-08 00:30,2.1,2.7,26.3,27.5
2019-11-08 00:40,2.1,3,26.2,27.4
2019-11-08 00:50,2.3,3.1,26.3,27.4
2019-11-08 01,2.5,3.3,26.3,27.4
2019-11-08 01:10,2.2,3,26.2,27.4
2019-11-08 01:20,2.2,2.9,26.2,27.4
2019-11-08 01:30,2.4,3.3,26.2,27.4
2019-11-08 01:40,2.4,3.2,26.2,27.4
2019-11-08 01:50,2.5,3.3,26.2,27.4
2019-11-08 02,2.7,3.2,26.2,27.4
2019-11-08 02:10,2.6,3.3,26.3,27.4
2019-11-08 02:20,2.7,3.5,26.2,27.4
2019-11-08 02:30,2.3,2.9,26.2,27.4
2019-11-08 02:40,2.3,3,26.2,27.4
2019-11-08 02:50,2.4,2.9,26.2,27.4
2019-11-08 03,2.2,2.8,26.2,27.4
2019-11-08 03:10,2.1,2.9,26.2,27.4
2019-11-08 03:20,2.3,2.9,26.2,27.4
2019-11-08 03:30,2.2,2.7,26.1,27.4
2019-11-08 03:40,1.8,2.5,26.1,27.4
2019-11-08 03:50,1.9,2.7,26.1,27.4
2019-11-08 04,1.6,2.2,26.1,27.4
2019-11-08 04:10,1.1,1.9,26.1,27.4
2019-11-08 04:20,1.1,1.7,26.1,27.4
2019-11-08 04:30,0.9,1.4,26.1,27.4
2019-11-08 04:40,1.1,1.6,26,27.4
2019-11-08 04:50,0.8,1.4,26,27.4
2019-11-08 05,0.6,1.1,26,27.4
2019-11-08 05:10,0.6,0.9,26,27.4
2019-11-08 05:20,0.5,1.2,25.9,27.3
2019-11-08 05:30,0.5,0.8,25.9,27.4
2019-11-08 05:40,0.5,1.2,25.9,27.4
2019-11-08 05:50,0.8,1.2,25.9,27.4
2019-11-08 06,0.6,1.1,25.9,27.4
2019-11-08 06:10,0.5,0.9,25.9,27.4
2019-11-08 06:20,0.9,1.5,25.9,27.3
2019-11-08 06:30,1.1,1.5,25.8,27.3
2019-11-08 06:40,1.3,2,25.8,27.3
2019-11-08 06:50,1.5,1.9,25.9,27.3
2019-11-08 07,1.7,2.3,25.9,27.3
2019-11-08 07:10,2.1,2.7,25.8,27.3
2019-11-08 07:20,2,2.6,25.8,27.3
2019-11-08 07:30,2.1,2.8,25.8,27.3
2019-11-08 07:40,2.2,2.8,25.7,27.3
2019-11-08 07:50,2.6,3.4,25.8,27.2
2019-11-08 08,3.3,3.9,25.7,27.2
2019-11-08 08:10,3.4,4.1,25.7,27.2
2019-11-08 08:20,3.3,3.9,25.7,27.2
2019-11-08 08:30,3.3,4.2,25.7,27.2
2019-11-08 08:40,3.7,4.8,25.7,27.2
2019-11-08 08:50,4.1,5,25.7,27.2
2019-11-08 09,3.9,4.8,25.7,27.1
2019-11-08 09:10,4,4.7,25.7,27.1
2019-11-08 09:20,4.1,5,25.7,27.1
2019-11-08 09:30,4.1,4.9,25.7,27.1
2019-11-08 09:40,4.6,5.5,25.7,27.1
2019-11-08 09:50,4.7,5.6,25.7,27.1
2019-11-08 10,6,7,25.6,27.1
2019-11-08 10:10,6.2,7.4,25.5,27.1
2019-11-08 10:20,6.2,7.4,25.6,27.1
2019-11-08 10:30,6.4,7.6,25.5,27.1
2019-11-08 10:40,7.4,9.7,25.3,27.1
2019-11-08 10:50,7.9,9.4,25,27.1
2019-11-08 11,8,9.3,24.8,27.1
2019-11-08 11:10,8.1,9.7,24.7,27.1
2019-11-08 11:20,8.2,9.4,24.6,27.1
2019-11-08 11:30,7.8,9.2,24.7,27.1
2019-11-08 11:40,7.9,9.4,24.7,27.1
2019-11-08 11:50,7.8,9.2,24.8,27.1
2019-11-08 12,7.7,9.2,24.8,27.1
2019-11-08 12:10,7.9,9.2,24.9,27.1
2019-11-08 12:20,7.4,8.9,25,27.1
2019-11-08 12:30,7.2,8.4,25,27.1
2019-11-08 12:40,6.8,8.3,25.1,27.1
2019-11-08 12:50,6.9,8.4,25.2,27.1
2019-11-08 13,6.6,7.9,25.2,27.1
2019-11-08 13:10,6.1,7.4,25.3,27.1
2019-11-08 13:20,6.4,7.6,25.3,27.1
2019-11-08 13:30,6.4,7.4,25.3,27.1
2019-11-08 13:40,6.4,7.6,25.4,27.1
2019-11-08 13:50,6.6,7.8,25.4,27.1
2019-11-08 14,6.9,8.4,25.4,27.1
2019-11-08 14:10,6.8,8.2,25.5,27.1
2019-11-08 14:20,7.2,8.5,25.5,27.1
2019-11-08 14:30,7.4,8.6,25.4,27.1
2019-11-08 14:40,7.4,8.7,25.4,27.1
2019-11-08 14:50,7.7,9.4,25.4,27.1
2019-11-08 15,7.9,9.4,25.4,27.1
2019-11-08 15:10,7.7,9.1,25.4,27.1
2019-11-08 15:20,7.9,9.5,25.5,27.1
2019-11-08 15:30,7.8,9.2,25.5,27.1
2019-11-08 15:40,7.9,9.4,25.5,27.1
2019-11-08 15:50,8,9.7,25.4,27.1
2019-11-08 16,7.7,9.2,25.5,27.1
2019-11-08 16:10,7.9,9.4,25.5,27.1
2019-11-08 16:20,8,9.6,25.5,27.1
2019-11-08 16:30,7.8,9.2,25.5,27.1
2019-11-08 16:40,7.7,9.6,25.5,27.1
2019-11-08 16:50,7.8,9.3,25.5,27.1
2019-11-08 17,7.6,9.2,25.5,27.1
2019-11-08 17:10,7.5,9.1,25.5,27.1
2019-11-08 17:20,7.9,9.7,25.5,27.1
2019-11-08 17:30,8.1,9.9,25.4,27.2
2019-11-08 17:40,8.1,9.6,25.3,27.2
2019-11-08 17:50,8.8,10.5,25.2,27.2
2019-11-08 18,9.4,11.9,25,27.2
2019-11-08 18:10,8.8,10.8,25,27.2
2019-11-08 18:20,9,11.1,25,27.2
2019-11-08 18:30,9.4,11.2,25,27.2
2019-11-08 18:40,9.4,12,25,27.2
2019-11-08 18:50,9,11.5,25,27.2
2019-11-08 19,8.9,10.9,25.1,27.2
2019-11-08 19:10,9.4,11.5,24.9,27.2
2019-11-08 19:20,9.4,12,24.9,27.2
2019-11-08 19:30,9.1,10.8,24.9,27.2
2019-11-08 19:40,9.6,11.6,24.8,27.1
2019-11-08 19:50,9.7,11.6,24.7,27.1
2019-11-08 20,9.9,11.9,24.7,27.2
2019-11-08 20:10,9.9,12.1,24.7,27.2
2019-11-08 20:20,10.4,12.5,24.6,27.1
2019-11-08 20:30,10.5,13.1,24.4,27.2
2019-11-08 20:40,10.8,13.2,23.9,27.1
2019-11-08 20:50,10.9,13.6,23.6,27.1
2019-11-08 21,11,13.6,23.6,27.1
2019-11-08 21:10,11.5,14,23.6,27.1
2019-11-08 21:20,11.2,14.1,23.7,27.1
2019-11-08 21:30,11,14.1,23.8,27.1
2019-11-08 21:40,11.4,13.9,23.8,27.1
2019-11-08 21:50,10.8,13.1,23.9,27.1
2019-11-08 22,11.2,13.3,23.8,27.1
2019-11-08 22:10,11.3,13.9,23.6,27.2
2019-11-08 22:20,10.6,12.9,23.7,27.1
2019-11-08 22:30,11.1,13.2,23.5,27.1
2019-11-08 22:40,11.1,14.3,23.6,27.1
2019-11-08 22:50,11.2,14.1,23.6,27.1
2019-11-08 23,10.8,13.8,23.6,27.1
2019-11-08 23:10,10.9,13.2,23.5,27.1
2019-11-08 23:20,10.8,13.8,23.5,27.1
2019-11-08 23:30,10.5,12.9,23.5,27.1
2019-11-08 23:40,10.8,13.3,23.5,27.1
2019-11-08 23:50,10.5,13.7,23.6,27.1
2019-11-09 00,10.5,12.8,23.5,27.1
2019-11-09 00:10,11,14,23.1,27.1
2019-11-09 00:20,11.3,14.2,22.9,27.1
2019-11-09 00:30,10.9,13.7,22.8,27.1
2019-11-09 00:40,10.8,13.4,22.3,27.1
2019-11-09 00:50,10.2,12.5,22.5,27.1
2019-11-09 01,9.8,12.2,22.8,27.1
2019-11-09 01:10,10.1,12.3,22.9,27.1
2019-11-09 01:20,11,13.3,22.7,27.1
2019-11-09 01:30,10.5,13.4,22.7,27.1
2019-11-09 01:40,10.6,12.9,22.6,27.1
2019-11-09 01:50,10.8,13,22.5,27.1
2019-11-09 02,10.8,13.6,22.6,27.1
2019-11-09 02:10,10.4,12.8,22.5,27.1
2019-11-09 02:20,10.6,12.8,22.7,27.1
2019-11-09 02:30,9.9,12.2,22.6,27.1
2019-11-09 02:40,10,12.7,22.9,27.1
2019-11-09 02:50,9.9,12.6,23,27.1
2019-11-09 03,9.4,11.8,23.1,27.1
2019-11-09 03:10,9.6,12,23.2,27.1
2019-11-09 03:20,9.8,11.7,23.1,27.1
2019-11-09 03:30,9.3,11.4,23.2,27.1
2019-11-09 03:40,9.3,11.3,23.2,27.1
2019-11-09 03:50,9.4,11.2,23.2,27.1
2019-11-09 04,8.7,10.6,23.2,27.1
2019-11-09 04:10,8.6,10.6,23.1,27.1
2019-11-09 04:20,8.5,10.7,23.1,27.1
2019-11-09 04:30,8.6,10.2,23.1,27.1
2019-11-09 04:40,8.1,10.3,23.1,27.1
2019-11-09 04:50,7.5,9.6,23.2,27.1
2019-11-09 05,8.2,10.7,23.2,27.1
2019-11-09 05:10,8.2,10,23.2,27.1
2019-11-09 05:20,8.1,10,23.2,27
2019-11-09 05:30,8.4,10.5,23.2,27
2019-11-09 05:40,8.5,10.5,23.2,27.1
2019-11-09 05:50,8.6,10.7,23.1,27
2019-11-09 06,8.7,10.8,23,27
2019-11-09 06:10,8.5,10.5,23,27
2019-11-09 06:20,9.4,11.5,22.9,27
2019-11-09 06:30,9,11.4,22.9,27
2019-11-09 06:40,9.1,12.7,22.8,27
2019-11-09 06:50,9.5,11.6,22.7,27
2019-11-09 07,9.6,11.6,22.7,27
2019-11-09 07:10,9.3,11.2,22.7,27
2019-11-09 07:20,8.9,11.4,22.7,27
2019-11-09 07:30,8.9,11.2,22.7,27
2019-11-09 07:40,9.1,11.3,22.8,27
2019-11-09 07:50,8.9,11.2,22.7,27
2019-11-09 08,8.7,10.5,22.7,27
2019-11-09 08:10,9,11.5,22.7,27
2019-11-09 08:20,8.7,10.6,22.7,27
2019-11-09 08:30,8.6,11,22.7,27
2019-11-09 08:40,8.7,12.1,22.6,27
2019-11-09 08:50,8.6,11.1,22.6,27
2019-11-09 09,8.2,10.1,22.6,27
2019-11-09 09:10,8.4,10.3,22.7,27
2019-11-09 09:20,8.2,10,22.7,27
2019-11-09 09:30,8.8,10.7,22.8,27
2019-11-09 09:40,8.9,11.2,22.8,27
2019-11-09 09:50,7.8,10.1,22.6,27
2019-11-09 10,7.3,8.9,22.5,27
2019-11-09 10:10,7.4,11.9,22.5,27
2019-11-09 10:20,7.9,10.1,22.5,27
2019-11-09 10:30,8.3,10.8,22.5,27
2019-11-09 10:40,8.3,10.7,22.5,27
2019-11-09 10:50,8.7,10.6,22.5,27
2019-11-09 11,8.7,11.2,22.6,27
2019-11-09 11:10,8.5,10.9,22.6,27
2019-11-09 11:20,8.6,10.6,22.5,27
2019-11-09 11:30,8.3,10.6,22.5,27
2019-11-09 11:40,7.9,10.2,22.6,27
2019-11-09 11:50,8.4,10.5,22.5,27
2019-11-09 12,8.6,10.8,22.4,27
2019-11-09 12:10,8.6,10.7,22.4,27
2019-11-09 12:20,8.7,11.5,22.4,27
2019-11-09 12:30,8.8,10.6,22.4,27
2019-11-09 12:40,9.1,11.2,22.4,27
2019-11-09 12:50,9.2,11.6,22.3,27
2019-11-09 13,9,11.8,22.2,27
2019-11-09 13:10,8.5,11,22.3,27
2019-11-09 13:20,8.1,9.8,22.3,27
2019-11-09 13:30,8.4,10.8,22.3,27
2019-11-09 13:40,8.3,10.8,22.3,27
2019-11-09 13:50,8.9,11,22.3,27
2019-11-09 14,8.5,10.2,22.2,27
2019-11-09 14:10,8.5,10.8,22.2,27
2019-11-09 14:20,8.1,10.7,22.1,27
2019-11-09 14:30,8.1,10.1,22.2,27
2019-11-09 14:40,8.5,10.3,22.2,27
2019-11-09 14:50,8.3,10.7,22.1,27
2019-11-09 15,8.6,11.2,22.2,27
2019-11-09 15:10,8.5,11,22.1,27
2019-11-09 15:20,8.1,10.2,22.1,26.9
2019-11-09 15:30,7.7,10.3,22.1,27
2019-11-09 15:40,7.3,10.3,22,26.9
2019-11-09 15:50,6.9,9,22,27
2019-11-09 16,7,9.1,22,27
2019-11-09 16:10,7.3,10,21.9,27
2019-11-09 16:20,7.7,10.1,21.8,27
2019-11-09 16:30,7.7,10.1,21.8,27
2019-11-09 16:40,7.3,9.3,21.7,27
2019-11-09 16:50,7.4,10,21.7,27
2019-11-09 17,7.2,9.8,21.6,27
2019-11-09 17:10,7,9,21.7,27
2019-11-09 17:20,7,9.7,21.6,27
2019-11-09 17:30,7,9,21.5,27
2019-11-09 17:40,6.8,9.1,21.6,27
2019-11-09 17:50,6.6,9.6,21.5,27
2019-11-09 18,7,9.5,21.6,27
2019-11-09 18:10,7.1,8.9,21.7,27
2019-11-09 18:20,6.8,8.5,21.6,27
